"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","dosya","gercekmi"
"18.793253898190446","-12.044313285481325","12.843940451072827","-3.802555650312237","2.435431055575363","-15.685964000626678","-11.408431647850897","-12.463281437860973","9.102136365086604","-5.262129693544734","-9.190053020083433","1.3794037714563274","-7.44477805439523","T_1000016.wav","1"
"17.782598866534315","-5.551254199748984","8.519446894099657","-8.842181349543932","3.210322404132226","-10.071344042256452","-11.413649371963817","-6.662299353213987","6.336403680352004","-8.748944301771079","-9.829915904307267","-4.342331318397969","-7.03396405238982","T_1000017.wav","1"
"16.95703143019774","-1.6247863903631856","7.881163999356598","-6.156475313607741","-2.711744639714654","-11.868449044655357","-7.23839870679203","-11.447223498790585","6.937874217061947","-4.13735772905273","-7.614858443719747","1.1398424759779602","-6.459163932033169","T_1000018.wav","1"
"17.627071324032528","-7.51698278434957","11.006962812672873","-5.345112852148697","1.5055939170530566","-9.052261885325283","-15.716357698739346","-7.928637476860808","7.98597338807617","-8.0757190386092","-6.5982144845838295","-1.7194575039650988","-4.990853326117141","T_1000019.wav","1"
"16.152294253654123","-5.669906429671106","8.14260136451448","-9.386549957056348","2.3701257987589366","-11.610748226031431","-11.993955483609135","-7.58353979830408","6.22115944645177","-7.4079126054625695","-7.243946173956711","-1.8453076639206576","-7.243432374081958","T_1000020.wav","1"
"14.388741675116913","-7.871371530247723","1.3573944237364877","-17.526636866141803","2.8563927374566602","-7.264485503058217","-5.875886973868147","-1.3620057450490881","-6.390923815314397","-3.3488664249134477","-1.4978428745421772","-3.4916517802690157","-3.401028732779075","T_1000021.wav","1"
"13.169045365904879","-4.324985913037931","2.3958984709194224","-12.869117507078947","1.1651160264070441","-9.2159953193328","-0.04850733053590861","0.4547933656359607","-2.5668329503055904","-7.230051718292217","-1.2906673481460795","-2.8947554415025305","0.06398539259997428","T_1000022.wav","1"
"14.20544406060928","-8.985702936439505","7.275912848626451","-15.92922685387105","5.190390134317486","-10.33955282226019","-9.628909143447567","-4.100844479160837","-9.654255449623765","-3.741976854414578","-3.4100983103551026","-2.4764748010274067","-6.6400227232269025","T_1000023.wav","1"
"17.503575673384617","-5.722453980861269","3.138965918557771","-20.13573268015283","-0.4091946223216584","-8.18603660185911","-10.155535610687524","-5.939483276731008","-4.843525267200336","-0.3803547808291996","-0.253480939283237","-2.804668668175564","-7.583376477596761","T_1000024.wav","1"
"14.449166437649906","-10.536676966054078","2.3520042393287364","-15.827048446650966","3.3390047773386735","-11.01641095190325","-6.527349450563853","-4.170317142138853","-7.216213865791005","-5.327531412648594","-3.5831894316243598","2.0543138054083525","-3.8085391905897636","T_1000025.wav","1"
"13.364017730004495","-7.0994630045442975","-0.2972257126723748","-22.92202351311124","2.195725321855778","-5.463000574651215","-4.498350093336477","-3.713013184255069","-8.081851429394142","-3.237005895980159","-1.2420611856861128","2.1635836930987407","-6.288602365339623","T_1000026.wav","1"
"13.618991459793753","-7.294517514460217","-0.19060338059182017","-21.84516288585997","-3.379400557472074","-6.24177865274941","-2.9903044340161737","2.0019310542658415","-3.708258737249557","-1.0931932107904792","-1.6671134466641373","1.2226849377764681","-3.206051123271679","T_1000027.wav","1"
"15.944227867844722","-10.129852492758157","3.0731246460750055","-9.72921354932067","3.6622928731494224","-8.724295812018912","-8.634836736450813","-2.967208924863409","-6.794799811755899","-6.6808567479710215","-4.053849256900123","-1.857805275256862","-2.475242764850773","T_1000028.wav","1"
"13.685911965190199","-11.283838993850914","2.7305700171983176","-16.924849076360736","3.0389256712588044","-8.726751236053653","-6.968004120096045","-4.033421519603282","-4.92245448332917","-4.312014875320464","-0.8080057626935335","-0.2333823248630456","-4.656378361005446","T_1000029.wav","1"
"16.659083311850164","-8.339468375516095","-2.0976422201201617","-16.078296708452505","2.9277742187718716","-7.64916459684746","-10.065393886140704","-2.7101339885346216","-5.405623065597665","-5.538282987738549","-0.008005670744345607","-1.1959088541095462","-4.006748470633355","T_1000030.wav","1"
"12.559756937378745","-9.860705060487764","-0.6641170561734926","-7.19538443164945","4.792844047400469","-12.379463209675805","-2.6622467941539765","-3.520402471605989","1.8072909306250275","-4.215167683124829","-1.4229828461130916","0.1390678208823077","-1.149576608152059","T_1000031.wav","1"
"12.473013047308186","-11.924886103771925","1.2420306188800012","-7.557151818661497","8.124435437144736","-8.652846443785236","-4.23518739576299","-7.599824272979843","5.641908147247735","-6.5977799769085586","-1.7794257382120529","1.4941333751971049","-2.0926918162976342","T_1000032.wav","1"
"12.648661153806833","-5.967386568326469","14.875718373064903","2.8552357914818685","9.135408301310012","-7.966130019919602","5.926177861949585","-6.372869467302863","-4.4510435735910505","-12.98882577069938","2.207873970407385","3.3034988498609428","0.5694612991847349","T_1000033.wav","1"
"13.851321125393254","-14.183501599604655","9.398920944553597","-0.5948464113996081","17.9502383623483","-16.633887406687766","-0.12430406820785277","-11.217083551779712","-1.357370225704269","-9.372438639768072","-0.13823417201875596","0.2861240652026814","-3.282428661499013","T_1000034.wav","1"
"12.823523658572531","-14.46390878297156","6.928935073146315","-0.7005218904520942","16.327385352335316","-7.94974462595296","-5.802565952881583","-7.257592961398823","-3.420706617342563","-8.331943282473107","2.68945272068065","2.98143977021657","-2.442270336698191","T_1000035.wav","1"
"14.190447964667197","-14.545797661734511","10.713934955653754","9.998373121788307","11.328540667740041","-14.381955038999207","-6.622034915285703","-9.806363557271226","0.598132851264171","-15.592646923830808","2.5452195375205338","1.8271553110603362","0.060714670811196775","T_1000036.wav","1"
"15.639234579397423","-15.443112747467332","9.04089700842097","0.32930534609773465","12.078717696510395","-8.761393686462204","0.6593877723443662","-13.948563196810701","2.4936786181964608","-9.775652719325251","0.28738633897363186","3.1772551097902584","-4.039888848987157","T_1000037.wav","1"
"16.81825692640319","-13.765131091231764","9.411124274430852","-2.137716210630885","9.725439885568536","-7.591170453714152","-1.253943371820288","-14.53743747790955","-4.0291288696366285","-7.146529266173257","2.5767048954755896","4.272201842462936","-3.2258440644152637","T_1000038.wav","1"
"17.07246513660269","-15.339636202391846","9.983064583959331","1.8486805698585072","13.940573544058296","-14.782573187636261","-2.798203235110616","-10.951576209307001","-2.8680973415938826","-9.380078622068742","-1.061656489226815","6.65570575263395","-0.33326097077039696","T_1000039.wav","1"
"13.395485395275657","-15.631004201847375","11.341067132931785","1.7070855781592726","15.411536951923662","-12.373303351140818","-0.28796306439638975","-11.60387932710361","-1.4926214896432755","-8.511271220492038","0.4284849978513405","4.521618560890289","-3.6159547752128898","T_1000040.wav","1"
"17.447031161175662","-17.76494783468737","-10.57355200332431","-0.6740027678302727","-9.276962353595868","-24.663481610700195","-6.453629300238384","-1.3470724939544156","-1.8161558594534772","-4.311674710056393","-2.2333508055052897","-10.314083989310326","-5.386694348724575","T_1000041.wav","1"
"16.794067392392602","-16.56349650772986","-3.58503716043693","-4.36364613440899","-6.328139145116553","-22.86430553271063","-8.123126455708777","2.328294972671365","-8.167162533434642","-5.749015564724271","-8.235686514190096","-10.717538487407454","-2.4380076739108953","T_1000042.wav","1"
"13.260289698527997","-15.413678923654722","3.043458101350612","-3.060470147880657","2.343012296548648","-13.80721800568212","-2.4631605574903808","-10.1270813734659","1.4997509588133628","-7.021888235547815","5.251772212696842","-4.1951892738640755","-4.548236860341692","T_1000043.wav","1"
"12.291756141276466","-13.310666796547663","0.8686355926755258","-7.295117468158667","2.568011813210582","-11.880209556995347","-0.3901206639038932","-6.153354366270093","-0.6736231286315474","-4.781107290886713","0.8195977390132296","-4.386805560273375","-1.9250923125692587","T_1000044.wav","1"
"14.093140830753356","-14.38723729768483","2.681779439674491","5.058001198945712","7.996149130774871","-18.901140684179904","-4.786134309897723","-11.099549201644244","3.3786875775610685","-10.877174906222605","0.5795853656064122","-3.3861252950722194","-5.52820905330129","T_1000045.wav","1"
"13.602849221213981","-12.702412729581873","-0.2710599127974288","-1.5556834608756311","6.620729129000765","-21.187584487730142","-2.3886430046618483","-11.556705051083815","2.1958663677632186","-4.677372714186064","1.9056755904870788","-3.774715574526969","-4.63368740343175","T_1000046.wav","1"
"13.258353732357168","-11.460876601912108","-0.39724315635066965","-8.356900930879767","5.386201180308256","-11.116347768120363","0.5916205790676463","-8.664920531420252","2.391902368202812","-6.537942689875006","6.327650603213427","-2.467592543771504","-10.35451704701503","T_1000047.wav","1"
"14.066724511797341","-16.05076549291554","2.5887672152000216","-4.581717539600185","6.358225859736902","-18.536289868637727","-0.5136233002237934","-10.800026139152001","3.07295367959582","-6.951101007019687","4.093795942022694","-3.5072665239855474","-9.277760773702754","T_1000048.wav","1"
"16.19514091668321","-11.936718933826963","2.1489292083535663","-6.42431728898193","3.439655793264791","-24.074589798721902","0.5860248913071457","-14.410521975032154","2.5850984746206858","-0.801184329272404","2.53176764368614","-3.1202214353764037","-7.647868108092859","T_1000049.wav","1"
"13.33209871152122","-13.104010698272981","2.1802560287742225","-9.96781022393403","5.647661739323567","-17.29375507389714","-2.5545005293298297","-11.92116721348947","-1.2257190220849121","-1.401489505303473","3.998739178218657","-2.1449827254982354","-3.164133334487417","T_1000050.wav","1"
"15.551271677579823","-13.816816569466914","1.8214232889824782","-8.993071424236716","9.260087441373992","-21.346110852493357","-5.668880283352491","-10.410770159033708","1.5787705155654914","-2.9358152753564473","1.7150026169306791","-3.0643577288790254","-5.751011967741855","T_1000051.wav","1"
"13.301215087761648","-11.65595277484948","1.1962471253057858","-12.6860085588406","3.635010814661223","-16.694797029514476","2.987605239185461","-4.255524607137237","0.20752351993795004","-5.112250245026686","3.6700486984028173","-1.0072155535911291","-9.8329715469061","T_1000052.wav","1"
"15.272292433149754","-13.380152186975009","2.8094647880930115","3.637281714221221","11.09366524653728","-3.963368419751595","-4.827819966359688","-4.287300207285871","-3.111190071602033","-4.830063488030484","0.8025694749777532","-2.6707112551238708","-1.3661926196498797","T_1000053.wav","1"
"17.341149165248943","-11.969719523212069","1.9888937095835613","2.3505227217818208","11.560481385413395","-5.74451897800664","-3.656449645261217","-7.378612769122358","-1.242491009535922","-6.386464675755024","0.16757518979120525","-0.5555563160372824","0.6904378259386905","T_1000054.wav","1"
"17.672918709093988","-10.529026379543764","6.097461175008949","2.7983848432998086","10.26025685183604","-4.817505340480672","-6.460263505950902","-6.71631854096215","-1.3168242217921509","-9.191118219282423","-1.9174510657300603","0.5405937830583496","-0.9996402239275906","T_1000055.wav","1"
"13.743569513361209","-14.291328724079012","6.058503981140018","1.3659653079456577","9.899856824635625","-6.075184789816082","-8.4726920397953","-5.795750915687904","0.958195135637293","-4.202702833448139","-0.3537821549091846","-0.15085083945926012","-1.0405794536630995","T_1000056.wav","1"
"17.484798734109635","-11.433538721755143","4.205561093030196","-1.8572771145922087","7.466797589281816","-1.2792941188993856","-3.131112960899901","-2.853795975977077","-3.2040156767899997","-4.2063880538572125","0.39199743642488805","-1.694449418051183","0.5249395237877701","T_1000057.wav","1"
"14.331943819002767","-9.809391275737262","4.609702846405112","-4.064997585837224","6.679754490068522","-4.042703486702367","-2.19331114447634","-4.906876358186167","-3.6851197832592106","-2.254919057952644","0.36342708023184983","-2.7802894723216642","-1.8073002939618965","T_1000058.wav","1"
"17.95339680987983","-9.081255621259368","10.214216660216955","-2.1055742761876775","-0.028637175936951153","-5.170995359135171","-4.84669250749941","-7.381318794071774","2.8648576488462307","-8.683138391843842","-1.5745392682496988","-4.303375064413893","0.4260570064581449","T_1000059.wav","1"
"12.543753682950792","-9.72537744208646","2.608953261076247","-2.2317243751196707","4.349471667735121","-6.522510250130381","-7.812321642134852","-4.117240367321277","6.719326508162924","-6.110022928572253","-2.1949726665584386","-1.0752817833753605","-0.32253759088163214","T_1000060.wav","1"
"17.36278731118872","-10.097027022924246","7.00977419813584","0.5717131606091048","6.0673753343522545","-7.096865640769193","-7.17463271495884","-7.475096186388239","4.437920885802461","-6.266271524693242","-6.159068048440996","-1.070528387631799","1.0199469713417442","T_1000061.wav","1"
"15.956880109954994","-10.926224118578144","8.452097170419101","-4.098024540909066","-1.6603957302267045","-1.9021872526840422","-3.5294603899980705","-5.371793151418447","1.4830095044001412","-11.582548225490573","2.6584532497090536","-0.9299734618824339","1.032087211380858","T_1000062.wav","1"
"15.61832547088858","-12.631699917072135","8.866950360721823","6.279142846400295","6.786862793897232","-21.491816490142945","-2.9652952069881766","-13.003788864886893","0.7457171420038425","-16.6503239657351","0.5358471298976303","-6.262193533306988","-1.7876720158918167","T_1000063.wav","1"
"12.793398104975866","-13.771954901301731","8.39680890945795","-8.803925964087433","5.857924509308832","-15.88784383043788","2.9895741463910936","-11.872002473335643","-2.7065483192275432","-8.658047154636453","4.161654569713045","-3.01444039457994","-4.444722324341056","T_1000064.wav","1"
"17.45323332102873","-11.853911207693773","10.346587502308308","-8.619488465107068","10.193495300119025","-23.723687157503115","-2.1681942567218995","-9.919989705791938","-1.7722965463090665","-8.0034361009791","2.610904865462532","-6.241888048845092","-2.491934947858253","T_1000065.wav","1"
"14.781456739419395","-13.441594795789293","6.081786670142734","-9.833675477015818","11.682110379326476","-22.12417975594007","-3.6501916700472337","-8.501626044408779","-3.030860576187599","-6.08299574913535","1.9776001188281465","-4.503517221921582","-2.5821370186616086","T_1000066.wav","1"
"12.8695995511889","-12.82830915461096","8.807947460154052","-12.210532718064343","8.129582130297706","-12.812495579688177","3.6236124479817997","-8.710112921747742","-2.081781435352781","-7.494281784084606","1.4337867373765818","-2.4929098278496684","-2.748308470350851","T_1000067.wav","1"
"14.2391409659396","-13.771517865415872","11.956255358192076","-5.408187332814041","16.093461125115997","-16.62865047772312","-11.076472996130327","-11.06781661607018","-1.8831972793794722","-2.226678235620422","-0.14911225898044855","-1.5415091966705203","-4.525584356338947","T_1000068.wav","1"
"14.55986550390738","-11.719593677458592","9.90592539601154","-8.799052693444088","7.710805412830388","-17.60951307166657","-8.364431193024112","-14.978291415771663","3.7555660017400525","-1.9774568871354046","2.612453400418342","-3.9175975213614582","-6.281121326283143","T_1000069.wav","1"
"12.76733500725608","-7.25104407144566","14.181590743374361","-4.970888397233896","3.9114201264787742","-15.933175611827522","-0.7982362034616465","-13.994080518687422","-1.7567680331251454","-11.226018610251911","2.004276455534439","2.2658463930268447","-4.098714396635141","T_1000070.wav","1"
"13.105885411124722","-10.296895552101823","8.460459662264325","-8.179886243413792","11.118407820468732","-15.65137902602799","4.384075402263608","-9.884285453419857","-5.324042527530105","-1.7829999205341454","5.791416434918988","2.3571878255046794","0.5736941593605972","T_1000071.wav","1"
"13.384996024011615","-11.001855535431913","6.328172795312674","2.1546079205773188","10.680629587036133","-20.241393257640734","-3.627650456745532","-14.259299460601913","-2.4353843045161327","-4.7819624719235545","2.3418103287929046","3.2887028821680033","-1.279897972022201","T_1000072.wav","1"
"17.648662295906195","-17.111078557811428","5.019298451007726","-12.312011860804375","-1.1178168455669906","-14.342907147760837","-4.18678992443018","-5.397918835500358","-2.5982274516002257","4.187246853300687","-7.310010159966989","6.481762813644333","-3.658839974654132","T_1000073.wav","1"
"19.1302697862037","-19.20346695340613","10.901662584229863","-7.688228597760317","-1.1039264551611834","-13.186182775837093","-8.879558551590788","-8.138440599490515","-4.046091968544628","-4.177509387552635","-10.107038435405666","8.204098527249531","-10.767613752192478","T_1000074.wav","1"
"18.343107541272612","-14.918079273780082","11.180784438836268","-8.013541516581128","-0.27826411845484167","-12.930944856596508","-9.404369429734896","-5.659289203698888","-7.339386725214833","-4.576948393789205","-10.614391863464796","4.714975066891126","-7.0160382709201965","T_1000075.wav","1"
"17.72560681479035","-16.073922617803582","8.83723162034804","-11.317293282649564","-3.1890611051280406","-7.166777888174331","-8.938877798192216","-4.086505293627644","-4.627514129417904","1.6599007163718689","-9.665782062551536","3.53136718935396","-8.16684416664452","T_1000076.wav","1"
"18.80108538096299","-16.89275626254268","11.30771963676846","-8.97940403888015","-1.6183908985311957","-10.39491435977582","-11.067727201432337","-10.18873062355425","-6.65363240362693","-1.5669477848481281","-10.371910035846367","4.390528465948653","-4.196170582020895","T_1000077.wav","1"
"18.559833783177165","-19.447296396296714","10.55961297374131","-3.722629123281832","-0.9459486024066348","-13.823877813311176","-10.7066338008247","-7.2769648614860145","-3.104999586874552","-2.467988723762347","-12.020990100632119","4.307571433267858","-4.855076457513798","T_1000078.wav","1"
"16.5025737788014","-8.871549289131497","6.223483746594134","-11.796300046530048","-4.0284761536665865","-16.28090503015621","-7.262547356628701","-3.268412535644761","-6.488704918356225","-7.318932263235891","-8.82949343314325","3.7922028491722193","-4.615989754173757","T_1000079.wav","1"
"18.229472550841297","-9.244521092441046","8.097023372886337","-7.119616744375168","-4.215186418890317","-16.772389205840156","-5.91324598689436","-11.536097285233726","-8.948195033516619","4.183874319994379","-14.117735868088044","4.312629629941947","-0.7168210086563337","T_1000080.wav","1"
"17.632416524585583","-10.417520474128176","8.114746098705764","-10.649844451299417","-6.765826027812495","-17.88910865890587","-2.753311548290468","-7.805902646285616","-7.746615701116533","6.0671766679482255","-8.85599842606916","4.403247868722638","0.6468489473426224","T_1000081.wav","1"
"18.15137277553468","-13.964680918940534","5.15592047412739","-11.35006753480567","2.1119996854557166","-15.129456918994824","-8.707513550071212","-2.400620158136808","-5.037789316983894","4.619776818850507","-11.65184523655624","3.139888440340755","-2.4792790447529867","T_1000082.wav","1"
"17.142771733011216","-11.507843599669396","0.03004546941884229","-9.61563464560356","-4.311756327724006","-15.720004235348007","-19.223806309589033","-5.183305963292938","-10.471300625712583","-8.907706023560555","-4.359849065286753","-5.937260444387585","-6.155139717253679","T_1000083.wav","1"
"17.350232494736566","-15.959841433819836","1.909573886304749","-5.603108433825334","7.102820900654749","-14.571942808122728","-19.56790730564089","-5.994603693709539","-9.72347358532481","-5.4757335221511845","-8.70449943899199","-4.970417395936351","-6.753862507586671","T_1000084.wav","1"
"17.447182843611905","-12.116197831018964","1.9581912680455411","-5.6120788569136835","-3.190545846537531","-15.420720892405434","-13.204328707521539","-9.137946793277553","-9.451240399578154","-3.483057334643885","-2.1163693404160737","-1.8189080499687822","-9.357331727670623","T_1000085.wav","1"
"17.04561587944446","-17.17385933372613","3.559088770776868","1.908129354374117","3.803089328394447","-15.4983795714975","-16.828195528492092","-10.84460487411297","-6.848269934147543","-7.171578966282979","-9.90557031173148","-2.828345389265584","-6.632774579860168","T_1000086.wav","1"
"17.322134674320484","-17.246085699955945","3.377439086092469","-0.08166542550080096","4.6889949688547565","-17.730022498993115","-13.789448144233882","-11.97944521966224","-6.398567689838256","-6.316411709554127","-9.583582784805495","-4.129980435235451","-4.765459016257098","T_1000087.wav","1"
"17.866806795471984","-17.530007497468194","1.23110489478787","-2.438312112053724","-2.314029600050036","-11.363904669018837","-14.25254180009932","-8.409552549684546","-4.116949775094288","-6.98009102537053","-3.3719884701821496","-6.354839051442278","-9.97103307225777","T_1000088.wav","1"
"16.52382266680285","-14.99838385823224","0.45691125807131255","-4.0778114440889635","-2.380187630669731","-12.742504814597565","-12.178158316451992","-8.18956304570674","-7.8740169581541695","-6.486701198879129","-1.8581262650964547","1.391995937934318","-7.82847187017223","T_1000089.wav","1"
"18.244969129462483","-15.22792161703062","1.3400567599149644","0.275209378487832","3.6798767934620846","-17.39032117759605","-14.126837036148007","-14.339685675220093","-3.634522074074667","-1.3342483322104477","-6.668235953298368","-5.56040743245889","-9.860203614592713","T_1000090.wav","1"
"18.134195289473336","-12.921997157984281","8.391116587982781","3.5929495279661814","2.7520810541291474","-15.183285017662184","-16.820702947194178","-10.658067556654348","-8.220935443084622","-3.9756378928502727","-10.855910099759706","-4.294714526283137","-9.700359819931153","T_1000091.wav","1"
"17.48952174398694","-12.120245884966355","3.482361626438966","0.8408597376877127","-3.2723041913911644","-17.384207847757743","-15.305366000549888","-11.491603993183181","-6.5781888626178","-5.03768149636691","-4.568434158906046","-5.521076075372625","-10.779341078283633","T_1000092.wav","1"
"16.910108495949626","-16.655460517364826","-7.671755571757343","-2.110203522692451","-14.5811534375585","-23.34069794316507","-13.525469324857749","-3.408395720899724","0.5887501873221368","-5.693391868504327","-0.6097404593650809","-1.6093922754769276","-2.382182602864519","T_1000093.wav","1"
"16.550411174232842","-18.808747114010544","-8.157613774632969","-1.2180215726646315","-15.677032206746507","-11.745941762388279","-17.88935324704182","4.303275354130735","-5.793986769200538","-2.4182252232992014","-2.1172292641665926","-6.907992002513804","-2.2390040057920286","T_1000094.wav","1"
"15.620408173822748","-15.088359828597588","-3.979214943919779","-10.289880857067047","-11.281118120755668","-13.154518280242215","-11.13301809510993","-7.209023502787427","-8.12376891927081","-4.081675496108221","10.4235151986151","-7.360468055072868","-4.864805471417456","T_1000095.wav","1"
"18.93843621915079","-23.60218066475237","-2.50217801537632","-8.739355478613506","-9.433794769018142","-7.745190926907617","-3.3670775248588654","0.2313984506569756","-2.4846753554502805","-2.050880658353627","-6.022615303518312","-4.673998384586557","-6.793222411478963","T_1000096.wav","1"
"19.564156068649734","-22.038527192376158","-1.6182446480944153","-6.785685950600225","-8.566580313512112","-10.567935280064273","-8.886824724975355","-3.5536985203538602","-4.78764301353459","-1.755747888662353","-3.734787465606774","-4.297243102100765","-7.021756579233397","T_1000097.wav","1"
"15.389028521660402","-17.438161817834423","7.187282614239077","-9.07317274685128","5.088918895882196","-18.390212416222237","-3.318387525505241","-15.500045253585562","-5.928252839871809","-3.760388665429341","8.19680715750487","-7.936661058760489","-1.9435843841156737","T_1000098.wav","1"
"14.789769895691489","-15.854550939871329","3.527185978504798","-11.620158182409906","4.569486051554523","-15.536427045574534","3.502585364693211","-14.223829260290305","-6.196991687960436","-3.6369909296704033","5.300287693278722","-7.127439606551983","-5.950125305020923","T_1000099.wav","1"
"14.448722329805646","-15.301527621325675","7.585078551088482","-3.765162260740592","4.745050820240825","-29.112058088233198","-3.7250881903738136","-14.106033923472424","-2.8656608874102933","-7.004149402412539","1.0375006935073368","-6.0508779930855505","-1.3648916630266241","T_1000100.wav","1"
"12.446893104979123","-13.317928764039667","8.471358950680452","-6.919236592825014","-0.03267015645523003","-18.369208003383573","1.8997874024618921","-10.56450093210812","-7.422754343552222","-7.243637042187943","4.104399616596552","-4.458803387356416","-3.7368944528863897","T_1000101.wav","1"
"14.547876738567416","-12.293547330056906","3.772643072067941","-11.641086053380453","2.785613047795019","-26.83437995732693","0.5325103294263261","-15.102342296772058","-0.9808555273336671","0.22788807196401095","3.6114849688267685","-7.2223247230760235","-7.07508224103573","T_1000102.wav","1"
"13.752466264894332","-17.96639360950235","3.1936079734270115","-8.744643840049088","8.532141898114869","-21.652445268850208","-4.112148857446304","-11.08871390698283","-3.555086780783656","-2.442631482427466","0.4395392759396575","-5.90866649378831","-4.734603966645375","T_1000103.wav","1"
"15.256836236843666","-17.061377739490137","10.9230988641817","-3.035388955026548","7.601376116044217","-25.59563128281341","-0.19654299686053547","-10.16522664306604","-5.2296167337787045","-4.048602005276147","1.6929958423885958","-9.614547806417558","-5.530724058189079","T_1000104.wav","1"
"15.657523276432741","-17.13415734228646","8.81883481387412","4.050055738211315","6.155204508810548","-25.950254550938837","-0.20854551206890534","-14.658690806967856","-2.665844489951579","-5.661692407399662","-3.934310995842202","-8.789708850338101","-1.8735060964243586","T_1000105.wav","1"
"14.49105268677143","-14.692363594716696","5.116958688046526","-13.075201796270804","-3.577621344939826","-17.003376996631474","0.638785252584326","-6.276208324635731","-3.347850517855982","-6.45295491473394","2.1441125035123725","-7.145194032898121","-2.8084106082374287","T_1000106.wav","1"
"14.84962795306036","-19.817146748230016","8.803896002739636","-5.185162781527365","6.0722263650107235","-23.226690632199052","2.1268818777657383","-12.525485120371021","-3.296937659058871","-4.0684098375086695","0.12966393319641026","-6.698992458830281","-4.74843330685954","T_1000107.wav","1"
